date,Open,High,Low,Close,Pair,Weekly_Return
2024-05-03,103.13,104.95351,99.9185,101.05949,AUD/JPY,-2.2772626394497397
2024-05-10,101.15649,103.082,100.931,102.87801,AUD/JPY,1.7994549547004413
2024-05-17,102.791,104.298,102.5995,104.237,AUD/JPY,1.3209722855253458
2024-05-24,104.166,104.5665,103.4715,104.033,AUD/JPY,-0.1957078580542393
2024-05-31,104.03,104.8615,103.358,104.632,AUD/JPY,0.5757788394067376
2024-06-07,104.5745,104.724,102.612,103.1545,AUD/JPY,-1.412091903050694
2024-06-14,103.168,104.80099,103.0865,104.117,AUD/JPY,0.9330664197878091
2024-06-21,104.028,106.1425,103.589,106.142,AUD/JPY,1.9449273413563395
2024-06-28,106.076,107.46,105.5945,107.302,AUD/JPY,1.092875581767827
2024-07-05,107.4315,108.5985,107.24,108.532,AUD/JPY,1.146297366311888
2024-07-12,108.29,109.371,106.7485,107.107,AUD/JPY,-1.312976817897027
2024-07-19,107.104,107.2405,104.528,105.2885,AUD/JPY,-1.6978348754049688
2024-07-26,105.265,105.4245,99.2115,100.683,AUD/JPY,-4.374171918110703
2024-08-02,100.6955,101.775,95.3335,95.42599,AUD/JPY,-5.221348191849673
2024-08-09,95.5205,97.44749,90.1425,96.387,AUD/JPY,1.0070736494323995
2024-08-16,96.3015,98.907,96.3015,98.45351,AUD/JPY,2.14397169742806
2024-08-23,98.3745,99.032,96.9895,98.1345,AUD/JPY,-0.324020951614612
2024-08-30,97.93,98.9745,97.2625,98.907,AUD/JPY,0.7871849349617044
2024-09-06,98.85249,99.8655,94.7725,94.902,AUD/JPY,-4.049258394249133
2024-09-13,94.9115,95.7085,93.5905,94.4575,AUD/JPY,-0.4683779056289694
2024-09-20,94.35651,98.306,93.8685,97.959,AUD/JPY,3.7069581557843456
2024-09-27,97.8905,100.7215,97.625,98.18201,AUD/JPY,0.2276564685225413
2024-10-04,98.12199,101.2715,98.089,100.996,AUD/JPY,2.8660953264248556
2024-10-11,100.9995,101.418,99.085,100.681,AUD/JPY,-0.31189354033822614
2024-10-18,100.5,100.947,99.435,100.2565,AUD/JPY,-0.42162870849514755
2024-10-25,100.241,101.6895,99.9445,100.588,AUD/JPY,0.3306518779330858
2024-11-01,101.3855,101.5235,99.537,100.365,AUD/JPY,-0.2216964250208786
2024-11-08,100.712,102.412,100.01,100.431,AUD/JPY,0.06575997608728734
2024-11-15,100.471,101.362,99.413,99.697,AUD/JPY,-0.7308500363433557
2024-11-22,99.7655,101.569,99.4875,100.612,AUD/JPY,0.9177808760544304
2024-11-29,100.743,101.041,97.4465,97.536,AUD/JPY,-3.057289388939688
2024-12-06,97.493,98.0285,95.5185,95.916,AUD/JPY,-1.6609251968503935
2024-12-13,95.8865,98.0695,95.6115,97.7475,AUD/JPY,1.9094832978856502
2024-12-20,97.5995,98.7415,95.802,97.76,AUD/JPY,0.012788050845302656
2024-12-27,97.8405,98.4555,97.7415,98.138,AUD/JPY,0.3866612111292911
2025-01-03,98.029,98.7515,96.93,97.7765,AUD/JPY,-0.3683588416311778
2025-01-10,97.626,99.1775,96.7935,96.9305,AUD/JPY,-0.8652385798223583
2025-01-17,97.013,97.9665,96.059,96.805,AUD/JPY,-0.1294742109036795
2025-01-24,96.8625,98.7715,96.6615,98.469,AUD/JPY,1.7189194772997185
2025-01-31,98.1805,98.2585,95.6055,96.47,AUD/JPY,-2.0300805329596106
2025-02-07,95.41,96.7635,94.4875,94.9645,AUD/JPY,-1.5605887840779542
2025-02-14,94.487,97.3395,94.4185,96.82,AUD/JPY,1.9538880318434648
2025-02-21,96.657,96.852,94.6455,94.88,AUD/JPY,-2.0037182400330478
2025-02-28,94.9455,95.4605,92.7245,93.5205,AUD/JPY,-1.432862563237769
2025-03-07,93.709,94.7275,91.8525,93.3405,AUD/JPY,-0.19247116942273657
2025-03-14,93.3645,94.1095,91.82,94.0135,AUD/JPY,0.7210160648378761
2025-03-21,94.1375,95.7565,93.1455,93.673,AUD/JPY,-0.3621820270492959
2025-03-28,93.7235,95.4015,93.65,94.1995,AUD/JPY,0.5620616399602874
2025-04-04,92.42357,92.62089,87.47303,88.80629,AUD/JPY,-5.725306397592345
2024-04-05,0.58816,0.59924,0.58624,0.59361,AUD/CHF,
2024-04-12,0.5926,0.59957,0.58872,0.59091,AUD/CHF,-0.4548440895537298
2024-04-19,0.58988,0.59325,0.57415,0.58419,AUD/CHF,-1.1372290196476675
2024-04-26,0.58384,0.59809,0.58384,0.59748,AUD/CHF,2.2749447953576807
2024-05-03,0.59676,0.60018,0.59297,0.59819,AUD/CHF,0.11883242953738549
2024-05-10,0.59856,0.60211,0.59612,0.59863,AUD/CHF,0.07355522492853428
2024-05-17,0.59879,0.60868,0.59725,0.60864,AUD/CHF,1.6721514123916315
2024-05-24,0.60825,0.60998,0.60324,0.60627,AUD/CHF,-0.3893927444794887
2024-05-31,0.60618,0.60864,0.59861,0.60039,AUD/CHF,-0.9698649116730129
2024-06-07,0.60024,0.60107,0.58974,0.59006,AUD/CHF,-1.720548310264991
2024-06-14,0.58998,0.59776,0.5875,0.58893,AUD/CHF,-0.19150594854762115
2024-06-21,0.58854,0.59526,0.58606,0.59394,AUD/CHF,0.8506953288166752
2024-06-28,0.5935,0.60091,0.59228,0.59938,AUD/CHF,0.9159174327373121
2024-07-05,0.6001,0.60706,0.59926,0.60457,AUD/CHF,0.8658947579165188
2024-07-12,0.60403,0.60827,0.60288,0.60684,AUD/CHF,0.37547347701671896
2024-07-19,0.60574,0.60741,0.59337,0.59416,AUD/CHF,-2.0895128864280577
2024-07-26,0.59427,0.595,0.57228,0.57879,AUD/CHF,-2.586845294196849
2024-08-02,0.57906,0.58231,0.55796,0.55857,AUD/CHF,-3.493495050018147
2024-08-09,0.5597,0.57246,0.53657,0.56865,AUD/CHF,1.8046081959288918
2024-08-16,0.56824,0.57846,0.56776,0.57775,AUD/CHF,1.600281368152645
2024-08-23,0.57596,0.58149,0.57051,0.57621,AUD/CHF,-0.26655127650367927
2024-08-30,0.57609,0.57811,0.56966,0.57502,AUD/CHF,-0.2065219277693986
2024-09-06,0.57493,0.57899,0.56169,0.56231,AUD/CHF,-2.2103579005947616
2024-09-13,0.5622,0.57317,0.5604,0.56924,AUD/CHF,1.232416282833304
2024-09-20,0.56824,0.57986,0.56778,0.57885,AUD/CHF,1.6882158667697267
2024-09-27,0.57842,0.58492,0.57815,0.57998,AUD/CHF,0.19521464973655256
2024-10-04,0.58043,0.58704,0.57999,0.58306,AUD/CHF,0.5310527949239585
2024-10-11,0.58384,0.58494,0.5731,0.57874,AUD/CHF,-0.7409186018591529
2024-10-18,0.57798,0.58227,0.57513,0.57985,AUD/CHF,0.1917959705567185
2024-10-25,0.57976,0.58149,0.57151,0.57233,AUD/CHF,-1.29688712598085
2024-11-01,0.57418,0.57434,0.56575,0.5706,AUD/CHF,-0.3022731640836551
2024-11-08,0.57357,0.58333,0.56808,0.57629,AUD/CHF,0.9971959341044556
2024-11-15,0.57633,0.57977,0.57168,0.57168,AUD/CHF,-0.7999444724010485
2024-11-22,0.57382,0.58201,0.57206,0.58127,AUD/CHF,1.6775118947663037
2024-11-29,0.58219,0.5833,0.57122,0.5752,AUD/CHF,-1.0442651435649375
2024-12-06,0.57376,0.57574,0.55962,0.56177,AUD/CHF,-2.3348400556328364
2024-12-13,0.56284,0.57016,0.56027,0.56775,AUD/CHF,1.0644925859337517
2024-12-20,0.56705,0.57029,0.55652,0.5581,AUD/CHF,-1.6996917657419508
2024-12-27,0.55875,0.56264,0.55741,0.5606,AUD/CHF,0.4479483963447217
2025-01-03,0.5604,0.56713,0.55993,0.56478,AUD/CHF,0.74562968248304
2025-01-10,0.56396,0.56988,0.56286,0.56327,AUD/CHF,-0.26736074223590034
2025-01-17,0.56358,0.56975,0.56268,0.56674,AUD/CHF,0.6160455909244078
2025-01-24,0.56631,0.5727,0.56462,0.57193,AUD/CHF,0.9157638423263004
2025-01-31,0.57177,0.57177,0.56288,0.56666,AUD/CHF,-0.9214414351406686
2025-02-07,0.56376,0.57167,0.55773,0.57064,AUD/CHF,0.7023612042494687
2025-02-14,0.56889,0.57597,0.56772,0.57089,AUD/CHF,0.04381045843262488
2025-02-21,0.5707,0.57633,0.56981,0.57107,AUD/CHF,0.03152971675803862
2025-02-28,0.5713,0.57311,0.55814,0.56059,AUD/CHF,-1.835151557602388
2025-03-07,0.56167,0.5662,0.55145,0.5547,AUD/CHF,-1.0506787491749825
2025-03-14,0.55519,0.56037,0.5494,0.5601,AUD/CHF,0.9734991887506927
2025-03-21,0.55998,0.56358,0.55243,0.55243,AUD/CHF,-1.3693983217282768
2025-03-28,0.55397,0.55946,0.5534,0.55378,AUD/CHF,0.24437485292254646
2025-04-04,0.54382,0.54392,0.51442,0.51984,AUD/CHF,-6.128787605186192
2024-04-05,0.6521,0.6619,0.64808,0.65788,AUD/USD,
2024-04-12,0.6576,0.66445,0.6456,0.64621,AUD/USD,-1.7738797349060698
2024-04-19,0.64645,0.64932,0.63623,0.64182,AUD/USD,-0.6793457235264033
2024-04-26,0.6416,0.65543,0.64142,0.65333,AUD/USD,1.7933376959271996
2024-05-03,0.653,0.66486,0.64653,0.66104,AUD/USD,1.1801080617758197
2024-05-10,0.66197,0.66439,0.65579,0.66036,AUD/USD,-0.10286820767275717
2024-05-17,0.66025,0.67141,0.65795,0.66947,AUD/USD,1.3795505481858372
2024-05-24,0.66921,0.67097,0.65921,0.66278,AUD/USD,-0.9992979521113665
2024-05-31,0.66264,0.66799,0.65908,0.66534,AUD/USD,0.386251848275454
2024-06-07,0.66521,0.66987,0.6579,0.65817,AUD/USD,-1.0776445125800338
2024-06-14,0.65804,0.67044,0.65761,0.66153,AUD/USD,0.5105064041205143
2024-06-21,0.66105,0.66793,0.65852,0.66416,AUD/USD,0.39756322464590266
2024-06-28,0.664,0.66887,0.66199,0.66699,AUD/USD,0.4261021440616686
2024-07-05,0.66817,0.67529,0.66341,0.67485,AUD/USD,1.178428462195824
2024-07-12,0.67365,0.67986,0.67239,0.6784,AUD/USD,0.5260428243313298
2024-07-19,0.67725,0.67887,0.66802,0.66842,AUD/USD,-1.471108490566031
2024-07-26,0.66909,0.67023,0.65144,0.65482,AUD/USD,-2.0346488734627965
2024-08-02,0.65501,0.65683,0.64797,0.65113,AUD/USD,-0.5635136373354444
2024-08-09,0.65134,0.66053,0.63489,0.65721,AUD/USD,0.9337613072658346
2024-08-16,0.65683,0.66714,0.6565,0.667,AUD/USD,1.4896304073279687
2024-08-23,0.66663,0.67987,0.6653,0.67974,AUD/USD,1.9100449775112383
2024-08-30,0.67901,0.68239,0.67516,0.67651,AUD/USD,-0.47518168711566666
2024-09-06,0.67659,0.67949,0.66599,0.66682,AUD/USD,-1.432351332574533
2024-09-13,0.66681,0.67326,0.66221,0.67046,AUD/USD,0.5458744488767486
2024-09-20,0.67045,0.68391,0.67032,0.68072,AUD/USD,1.530292634907382
2024-09-27,0.68051,0.69373,0.68002,0.69011,AUD/USD,1.3794217886943239
2024-10-04,0.69031,0.69424,0.67856,0.67952,AUD/USD,-1.5345379722073282
2024-10-11,0.67921,0.68104,0.6701,0.67507,AUD/USD,-0.6548740287261712
2024-10-18,0.67414,0.67459,0.66584,0.67052,AUD/USD,-0.6740041773445671
2024-10-25,0.67055,0.67234,0.66012,0.66033,AUD/USD,-1.5197160412813937
2024-11-01,0.66165,0.66172,0.6537,0.65596,AUD/USD,-0.6617903169627293
2024-11-08,0.66116,0.66881,0.65122,0.65797,AUD/USD,0.3064211232392422
2024-11-15,0.65807,0.65986,0.64407,0.6462,AUD/USD,-1.7888353572351412
2024-11-22,0.64605,0.65447,0.64477,0.65031,AUD/USD,0.6360259981430083
2024-11-29,0.65298,0.65502,0.64338,0.65123,AUD/USD,0.1414709907582523
2024-12-06,0.65134,0.65152,0.63726,0.63942,AUD/USD,-1.8134913932097652
2024-12-13,0.6394,0.64719,0.63364,0.6359,AUD/USD,-0.5504988896187113
2024-12-20,0.63528,0.63831,0.61989,0.62494,AUD/USD,-1.7235414373329094
2024-12-27,0.6258,0.62651,0.62004,0.6216,AUD/USD,-0.5344513073255008
2025-01-03,0.62145,0.62472,0.61788,0.62174,AUD/USD,0.02252252252250564
2025-01-10,0.62099,0.63025,0.61392,0.61458,AUD/USD,-1.1516067809695274
2025-01-17,0.61487,0.62468,0.61309,0.61937,AUD/USD,0.779394057730487
2025-01-24,0.61993,0.63309,0.61897,0.63149,AUD/USD,1.956827098503311
2025-01-31,0.63046,0.63082,0.6199,0.62209,AUD/USD,-1.4885429698015762
2025-02-07,0.61588,0.63016,0.60877,0.62735,AUD/USD,0.8455368194312696
2025-02-14,0.6244,0.6368,0.62349,0.6352,AUD/USD,1.2512951303100373
2025-02-21,0.63497,0.64087,0.63276,0.63551,AUD/USD,0.048803526448359946
2025-02-28,0.6363,0.63924,0.61926,0.62104,AUD/USD,-2.2769114569400895
2025-03-07,0.62172,0.63643,0.61871,0.63039,AUD/USD,1.5055390957104064
2025-03-14,0.63101,0.63337,0.62587,0.63238,AUD/USD,0.3156775964085812
2025-03-21,0.63253,0.63912,0.62577,0.6273,AUD/USD,-0.8033144628230016
2025-03-28,0.62737,0.6331,0.62676,0.62853,AUD/USD,0.19607843137254832
2025-04-04,0.63284,0.6331,0.59898,0.60399,AUD/USD,-3.90434824113407
2024-04-05,0.59835,0.60465,0.59396,0.60115,NZD/USD,
2024-04-12,0.60104,0.60829,0.5934,0.59369,NZD/USD,-1.240954836563235
2024-04-19,0.59391,0.59537,0.58522,0.58879,NZD/USD,-0.8253465613367261
2024-04-26,0.58892,0.59696,0.5887,0.59401,NZD/USD,0.8865639701761241
2024-05-03,0.59463,0.6049,0.58745,0.60108,NZD/USD,1.1902156529351116
2024-05-10,0.60086,0.60399,0.59811,0.60189,NZD/USD,0.134757436614108
2024-05-17,0.60168,0.61404,0.59945,0.61349,NZD/USD,1.927262456595047
2024-05-24,0.61332,0.61525,0.60829,0.61213,NZD/USD,-0.22168250501231057
2024-05-31,0.61174,0.61703,0.60889,0.61449,NZD/USD,0.3855390194893227
2024-06-07,0.61396,0.62154,0.61019,0.61044,NZD/USD,-0.6590831421178556
2024-06-14,0.61053,0.62221,0.60996,0.61423,NZD/USD,0.6208636393421285
2024-06-21,0.61358,0.61485,0.6097,0.6118,NZD/USD,-0.39561727691581616
2024-06-28,0.61143,0.61404,0.60577,0.60909,NZD/USD,-0.4429552141222648
2024-07-05,0.60994,0.61489,0.60476,0.61453,NZD/USD,0.8931356613965047
2024-07-12,0.61395,0.61549,0.60652,0.61183,NZD/USD,-0.4393601614241849
2024-07-19,0.6109,0.61127,0.60055,0.60083,NZD/USD,-1.797885033424318
2024-07-26,0.60129,0.60278,0.58814,0.58893,NZD/USD,-1.980593512307982
2024-08-02,0.58893,0.59846,0.58579,0.59577,NZD/USD,1.1614283531149905
2024-08-09,0.59613,0.60351,0.58503,0.59983,NZD/USD,0.6814710374809074
2024-08-16,0.59974,0.60839,0.59745,0.60533,NZD/USD,0.9169264624977247
2024-08-23,0.60517,0.62367,0.60456,0.62351,NZD/USD,3.0033205028662024
2024-08-30,0.62252,0.6299,0.61943,0.62486,NZD/USD,0.21651617456015515
2024-09-06,0.62453,0.62542,0.61559,0.61733,NZD/USD,-1.2050699356655814
2024-09-13,0.61766,0.6194,0.61064,0.61577,NZD/USD,-0.25270114849432757
2024-09-20,0.61593,0.62688,0.61544,0.62368,NZD/USD,1.2845705377007688
2024-09-27,0.62384,0.63673,0.62252,0.63407,NZD/USD,1.6659184197024057
2024-10-04,0.63368,0.63792,0.61458,0.61595,NZD/USD,-2.857728641948054
2024-10-11,0.61601,0.61735,0.60527,0.61086,NZD/USD,-0.8263657764428944
2024-10-18,0.60967,0.61059,0.60397,0.60715,NZD/USD,-0.6073404708116459
2024-10-25,0.60729,0.60841,0.59742,0.59763,NZD/USD,-1.567981553158193
2024-11-01,0.59829,0.60019,0.594,0.59628,NZD/USD,-0.22589227448420734
2024-11-08,0.59984,0.60381,0.59118,0.59702,NZD/USD,0.12410277051049246
2024-11-15,0.59655,0.59778,0.58393,0.5868,NZD/USD,-1.7118354493986798
2024-11-22,0.58648,0.59224,0.58163,0.58337,NZD/USD,-0.5845262440354326
2024-11-29,0.58517,0.59293,0.57969,0.5922,NZD/USD,1.5136191439395041
2024-12-06,0.59118,0.59167,0.5821,0.58312,NZD/USD,-1.5332657885849366
2024-12-13,0.58385,0.58884,0.57537,0.57628,NZD/USD,-1.1730004115790837
2024-12-20,0.57616,0.57933,0.56077,0.56547,NZD/USD,-1.875824252099667
2024-12-27,0.5635,0.56616,0.56135,0.56371,NZD/USD,-0.3112455125824476
2025-01-03,0.56325,0.56648,0.55867,0.56124,NZD/USD,-0.43816856184919484
2025-01-10,0.56188,0.56929,0.55428,0.55554,NZD/USD,-1.0156082959161705
2025-01-17,0.55581,0.56513,0.55411,0.55826,NZD/USD,0.48961370918385594
2025-01-24,0.55881,0.57239,0.5579,0.57107,NZD/USD,2.294629742413923
2025-01-31,0.56977,0.57055,0.56221,0.56378,NZD/USD,-1.2765510357749532
2025-02-07,0.55899,0.57028,0.5516,0.56601,NZD/USD,0.39554436127569037
2025-02-14,0.56416,0.57385,0.56005,0.57323,NZD/USD,1.2755958375293641
2025-02-21,0.57227,0.57728,0.56775,0.57411,NZD/USD,0.15351604068174485
2025-02-28,0.57425,0.57704,0.55849,0.5599,NZD/USD,-2.4751354270087678
2025-03-07,0.56015,0.57603,0.55932,0.57091,NZD/USD,1.966422575459914
2025-03-14,0.57128,0.5756,0.56772,0.57501,NZD/USD,0.7181517226883427
2025-03-21,0.57503,0.58316,0.57227,0.57345,NZD/USD,-0.2712996295716641
2025-03-28,0.57393,0.57629,0.57097,0.57143,NZD/USD,-0.3522539018223081
2025-04-04,0.57936,0.57968,0.55538,0.55967,NZD/USD,-2.057994855012857
2024-04-05,90.5295,91.70551,90.109,91.15401,NZD/JPY,
2024-04-12,91.122,92.377,90.70551,91.0075,NZD/JPY,-0.16072798113874187
2024-04-19,90.9135,91.6145,89.9595,91.0565,NZD/JPY,0.05384171634206236
2024-04-26,91.037,94.095,90.9425,94.024,NZD/JPY,3.258965587300189
2024-05-03,93.903,95.4135,90.811,91.89149,NZD/JPY,-2.2680485833404207
2024-05-10,91.924,93.9115,91.836,93.7695,NZD/JPY,2.043725703000332
2024-05-17,93.7035,95.57401,93.4805,95.5265,NZD/JPY,1.8737435946656555
2024-05-24,95.4675,96.1515,95.0675,96.083,NZD/JPY,0.5825608600754872
2024-05-31,96.0735,96.7415,95.429,96.621,NZD/JPY,0.559932558308951
2024-06-07,96.5365,96.8615,95.269,95.698,NZD/JPY,-0.9552788731228223
2024-06-14,95.734,97.251,95.6155,96.665,NZD/JPY,1.0104704382536855
2024-06-21,96.6475,97.792,96.0955,97.7775,NZD/JPY,1.1508819117570956
2024-06-28,97.686,98.14951,97.287,97.999,NZD/JPY,0.22653473447367123
2024-07-05,98.0265,98.869,97.744,98.823,NZD/JPY,0.8408249063766027
2024-07-12,98.67751,99.042,96.09351,96.601,NZD/JPY,-2.248464426297514
2024-07-19,96.5945,96.74651,94.4375,94.6505,NZD/JPY,-2.0191302367470354
2024-07-26,94.6615,94.839,89.79649,90.54449,NZD/JPY,-4.338075340331004
2024-08-02,90.526,91.53,87.29,87.324,NZD/JPY,-3.556803953503962
2024-08-09,87.35651,88.98801,83.0625,87.9725,NZD/JPY,0.7426366176537913
2024-08-16,87.963,89.772,87.934,89.351,NZD/JPY,1.566966949899129
2024-08-23,89.2815,90.276,88.24049,90.017,NZD/JPY,0.7453749818132849
2024-08-30,89.7715,91.422,89.1285,91.359,NZD/JPY,1.4908295099814506
2024-09-06,91.3055,91.659,87.7015,87.8815,NZD/JPY,-3.8064120666819856
2024-09-13,87.91299,88.416,86.315,86.7395,NZD/JPY,-1.299477136826288
2024-09-20,86.688,89.948,86.27299,89.7545,NZD/JPY,3.4759250399183594
2024-09-27,89.735,92.292,89.369,90.207,NZD/JPY,0.5041529951144597
2024-10-04,90.153,91.9655,89.8675,91.562,NZD/JPY,1.5021007238906092
2024-10-11,91.64349,91.931,90.1055,91.0955,NZD/JPY,-0.5094908368100226
2024-10-18,90.894,91.363,90.07201,90.7915,NZD/JPY,-0.33371571592449856
2024-10-25,90.78149,92.05,90.565,91.027,NZD/JPY,0.259385515163868
2024-11-01,91.6615,91.859,90.4255,91.249,NZD/JPY,0.24388368286332174
2024-11-08,91.375,92.473,90.7375,91.0535,NZD/JPY,-0.21424892327586154
2024-11-15,91.072,91.9585,90.237,90.5075,NZD/JPY,-0.5996474600097779
2024-11-22,90.5675,91.8195,89.983,90.2725,NZD/JPY,-0.25964699058088625
2024-11-29,90.279,90.56,88.459,88.68,NZD/JPY,-1.7641031321830924
2024-12-06,88.5005,88.9115,87.265,87.4685,NZD/JPY,-1.3661479476770433
2024-12-13,87.5665,89.002,87.012,88.6065,NZD/JPY,1.301039802900461
2024-12-20,88.5225,89.31,86.72,88.349,NZD/JPY,-0.29061073397549375
2024-12-27,88.311,89.102,88.2345,89.0535,NZD/JPY,0.79740574313234
2025-01-03,88.862,89.4445,87.716,88.247,NZD/JPY,-0.9056353764871683
2025-01-10,88.305,89.7175,87.4755,87.6145,NZD/JPY,-0.7167382460593452
2025-01-17,87.6845,88.7425,86.6805,87.273,NZD/JPY,-0.3897756649869688
2025-01-24,87.344,89.2875,87.2055,89.0045,NZD/JPY,1.9840042166534788
2025-01-31,88.737,88.856,86.657,87.5135,NZD/JPY,-1.6751961979450503
2025-02-07,86.523,87.4785,85.265,85.6635,NZD/JPY,-2.113959560524936
2025-02-14,85.3635,87.4125,85.316,87.2675,NZD/JPY,1.8724427556660705
2025-02-21,87.153,87.35,85.453,85.642,NZD/JPY,-1.8626636491248183
2025-02-28,85.701,86.168,83.655,84.338,NZD/JPY,-1.5226174073468601
2025-03-07,84.395,85.644,83.141,84.531,NZD/JPY,0.22884109179730494
2025-03-14,84.517,85.5515,83.3,85.478,NZD/JPY,1.1202990618826014
2025-03-21,85.535,87.3815,85.0365,85.734,NZD/JPY,0.299492267016066
2025-03-28,85.743,86.8785,85.4905,85.657,NZD/JPY,-0.08981267641775537
2025-04-04,84.59545,84.72396,81.14862,82.26559,NZD/JPY,-3.959291126236031
2024-04-05,0.81005,0.81875,0.80665,0.81692,NZD/CAD,
2024-04-12,0.81694,0.82492,0.81651,0.81757,NZD/CAD,0.07956715467856146
2024-04-19,0.81797,0.81896,0.80784,0.80954,NZD/CAD,-0.982178895996666
2024-04-26,0.80873,0.81577,0.80868,0.81191,NZD/CAD,0.2927588507053436
2024-05-03,0.81235,0.82411,0.80948,0.82261,NZD/CAD,1.3178800605978314
2024-05-10,0.82261,0.82592,0.8206,0.82289,NZD/CAD,0.034038000996838846
2024-05-17,0.82247,0.83563,0.82054,0.83503,NZD/CAD,1.4752883131402772
2024-05-24,0.83508,0.83837,0.83056,0.83655,NZD/CAD,0.18202938816569425
2024-05-31,0.83575,0.84055,0.83486,0.83725,NZD/CAD,0.08367700675393497
2024-06-07,0.83727,0.84957,0.83685,0.84025,NZD/CAD,0.3583159151985704
2024-06-14,0.83995,0.85189,0.83965,0.84355,NZD/CAD,0.39274025587623385
2024-06-21,0.84298,0.84347,0.83718,0.83772,NZD/CAD,-0.6911267856084424
2024-06-28,0.83755,0.83889,0.83125,0.83308,NZD/CAD,-0.5538843527670312
2024-07-05,0.83341,0.83852,0.82941,0.8383,NZD/CAD,0.6265904835069946
2024-07-12,0.838,0.83948,0.82731,0.83422,NZD/CAD,-0.4866992723368768
2024-07-19,0.83275,0.83406,0.82459,0.82508,NZD/CAD,-1.0956342451631351
2024-07-26,0.82541,0.82649,0.81289,0.81467,NZD/CAD,-1.2616958355553431
2024-08-02,0.81609,0.82888,0.81177,0.82655,NZD/CAD,1.4582591724256355
2024-08-09,0.82662,0.82876,0.81586,0.82353,NZD/CAD,-0.365374145544739
2024-08-16,0.82393,0.83403,0.82057,0.82815,NZD/CAD,0.5609995992860162
2024-08-23,0.82826,0.84253,0.82683,0.84225,NZD/CAD,1.7025901104872343
2024-08-30,0.84074,0.84742,0.83548,0.84313,NZD/CAD,0.10448204214901224
2024-09-06,0.84232,0.84343,0.83477,0.83779,NZD/CAD,-0.6333542870020081
2024-09-13,0.83744,0.84028,0.83114,0.83675,NZD/CAD,-0.12413612003008279
2024-09-20,0.83717,0.84925,0.83564,0.8462,NZD/CAD,1.1293695847027108
2024-09-27,0.84612,0.85851,0.84245,0.85723,NZD/CAD,1.303474355944223
2024-10-04,0.85637,0.86138,0.8348,0.83627,NZD/CAD,-2.445084749717119
2024-10-11,0.83608,0.84196,0.82878,0.84083,NZD/CAD,0.5452784387817378
2024-10-18,0.8388,0.84335,0.83275,0.83817,NZD/CAD,-0.31635407870794774
2024-10-25,0.83811,0.83977,0.82943,0.83029,NZD/CAD,-0.9401434076619308
2024-11-01,0.83055,0.83458,0.82651,0.83194,NZD/CAD,0.19872574642594287
2024-11-08,0.83513,0.83681,0.82388,0.82989,NZD/CAD,-0.246412000865448
2024-11-15,0.82978,0.83211,0.81985,0.82644,NZD/CAD,-0.41571774572534137
2024-11-22,0.8266,0.82713,0.81368,0.81553,NZD/CAD,-1.320120032912242
2024-11-29,0.81662,0.83123,0.81536,0.82923,NZD/CAD,1.6798891518399195
2024-12-06,0.82726,0.82938,0.8198,0.82557,NZD/CAD,-0.44137332223870285
2024-12-13,0.82652,0.83151,0.81697,0.82021,NZD/CAD,-0.6492483980764852
2024-12-20,0.82008,0.82479,0.80922,0.81165,NZD/CAD,-1.0436351666036736
2024-12-27,0.81146,0.81394,0.80884,0.81221,NZD/CAD,0.06899525657610983
2025-01-03,0.81187,0.81543,0.80404,0.81085,NZD/CAD,-0.16744438014799634
2025-01-10,0.81119,0.81424,0.79963,0.80146,NZD/CAD,-1.158044027871985
2025-01-17,0.80172,0.80886,0.7995,0.80831,NZD/CAD,0.8546901904025184
2025-01-24,0.80873,0.82026,0.80809,0.81897,NZD/CAD,1.3188009550791246
2025-01-31,0.81852,0.8219,0.8131,0.8219,NZD/CAD,0.357766462751985
2025-02-07,0.82261,0.82417,0.80735,0.80905,NZD/CAD,-1.5634505414283906
2025-02-14,0.8098,0.81312,0.80287,0.81233,NZD/CAD,0.4054137568753502
2025-02-21,0.81124,0.81797,0.806,0.81652,NZD/CAD,0.5158002289709973
2025-02-28,0.81699,0.81999,0.80697,0.80936,NZD/CAD,-0.8768921765541671
2025-03-07,0.80935,0.82522,0.80822,0.82088,NZD/CAD,1.4233468419492024
2025-03-14,0.82084,0.82807,0.81775,0.82611,NZD/CAD,0.6371211382906194
2025-03-21,0.82628,0.83469,0.82186,0.82284,NZD/CAD,-0.3958310636598017
2025-03-28,0.82405,0.82411,0.81673,0.81809,NZD/CAD,-0.5772689708813394
2025-04-04,0.81642,0.81668,0.79071,0.79624,NZD/CAD,-2.6708552848708655
2024-04-05,0.53952,0.54774,0.53755,0.54241,NZD/CHF,
2024-04-12,0.54147,0.54961,0.54072,0.5429,NZD/CHF,0.09033756752274691
2024-04-19,0.54191,0.54411,0.52814,0.53594,NZD/CHF,-1.2820040523116694
2024-04-26,0.53601,0.54487,0.53586,0.5432,NZD/CHF,1.3546292495428602
2024-05-03,0.54329,0.54602,0.53997,0.54393,NZD/CHF,0.13438880706921896
2024-05-10,0.54402,0.54701,0.54326,0.54563,NZD/CHF,0.31254021657196596
2024-05-17,0.54544,0.55775,0.54405,0.55773,NZD/CHF,2.2176199989003553
2024-05-24,0.55742,0.56035,0.55452,0.55994,NZD/CHF,0.3962490810965891
2024-05-31,0.55964,0.56241,0.55207,0.5544,NZD/CHF,-0.9893917205414882
